ID,Description,n_studies,n_cell_types,n_percentages,weighted_meta_pvalue,weighted_meta_padj,weighted_mean_NES,weighted_mean_pvalue,weighted_mean_padj,weighted_enhanced_score,effect_consistency,min_NES,max_NES,nes_range,individual_NES,individual_pvalue,individual_padj,individual_percentages,individual_cell_types,individual_weights,database,meta_group,weighted_analysis,analysis_version,weighted_meta_padj_corrected
GO:0070382,exocytic vesicle,3,1,3,9.657776357229897e-5,4.877033042267729e-4,3.0750871412269554,7.433065402751446e-6,8.348894681194697e-5,3.0750871412269554,0.8586071604345977,2.6375676301306212,3.4535762734225255,0.8160086432919043,2.86;3.454;2.638,4.2e-06;4.2e-08;5.3e-05,2.2e-05;3.0e-07;7.2e-04,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,7.525623992318809e-4
GO:0009144,purine nucleoside triphosphate metabolic process,3,1,3,1.0328646585490152e-4,0.0016825904457910385,3.0289270005185394,4.366618592117237e-5,3.976858814771152e-4,3.0289270005185394,0.8269823585476894,2.541812744570655,3.611027828691546,1.069215084120891,2.542;3.611;3.136,8.7e-05;2.8e-09;1.7e-06,7.1e-04;1.8e-07;4.5e-04,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_BP,376_Astro,TRUE,v7_weighted_standalone,7.714606400273509e-4
GO:0009199,ribonucleoside triphosphate metabolic process,3,1,3,1.0328646585490152e-4,0.0016825904457910385,3.028982601753035,4.366618592117237e-5,3.976858814771152e-4,3.028982601753035,0.8269860161362088,2.541812744570655,3.611027828691546,1.069215084120891,2.542;3.611;3.137,8.7e-05;2.8e-09;1.7e-06,7.1e-04;1.8e-07;4.5e-04,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_BP,376_Astro,TRUE,v7_weighted_standalone,7.714606400273509e-4
GO:0051128,regulation of cellular component organization,2,1,2,1.0196774673706904e-4,0.0012403056796138979,2.902339108912554,4.407028834862323e-6,8.034656030133135e-5,2.902339108912554,0.9640928269985981,2.836650694009692,2.9844496275411316,0.14779893353143958,2.837;2.984,7.6e-06;4.6e-07,1.4e-04;1.2e-05,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,7.714606400273509e-4
GO:0048666,neuron development,3,1,3,1.0603991586337732e-4,0.002098646249000608,2.9743327242504725,4.002256193071272e-5,0.0016125869074403866,2.9743327242504725,0.8547824115112788,2.3379071009200514,3.0509995799386163,0.7130924790185649,3.051;3.038;2.338,3.4e-07;7.7e-07;4.0e-04,1.5e-05;1.7e-05;1.6e-02,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_BP,376_Astro,TRUE,v7_weighted_standalone,7.823676719188205e-4
GO:0019725,cellular homeostasis,2,1,2,9.566287677346417e-5,0.0012335827063682835,2.973278626263933,2.135292154931776e-6,4.611290031332224e-5,2.973278626263933,0.9925786776856407,2.959401399592707,2.990625159602965,0.03122376001025806,2.959;2.991,1.5e-06;3.0e-06,3.9e-05;5.5e-05,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,7.849597696891101e-4
mmu05208,Chemical carcinogenesis - reactive oxygen species,4,2,2,2.670906863716691e-4,9.909505068976955e-4,2.3997404197235293,4.2256746349589086e-4,0.001024987397191551,2.3997404197235293,0.968188105737674,2.301689231902224,2.4624715412865776,0.16078230938435345,2.462;2.302;2.448;2.359,3.5e-04;8.5e-04;5.6e-05;5.5e-04,7.0e-04;2.2e-03;1.7e-04;1.4e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,KEGG,CA3_do_combined,TRUE,v7_weighted_standalone,7.88431160731754e-4
GO:0050806,positive regulation of synaptic transmission,4,2,2,2.7009405982414083e-4,0.0035753397450946837,2.382878614920587,0.0025255713343495887,0.008594614535754032,2.382878614920587,0.806537257661765,2.0076483391889757,2.8500153985134173,0.8423670593244417,2.035;2.85;2.008;2.819,4.3e-03;6.5e-06;4.8e-03;1.2e-05,1.4e-02;8.6e-05;1.6e-02;1.6e-04,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,7.934820704881458e-4
GO:0023056,positive regulation of signaling,2,1,2,9.873274651534561e-5,0.0011772274803375233,2.949583752826191,1.0285995930598173e-5,1.4324396564848474e-4,2.949583752826191,0.8712734853977826,2.708495575651948,3.2509439742939934,0.5424483986420454,2.708;3.251,1.8e-05;1.4e-07,2.5e-04;4.6e-06,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,7.944194609777779e-4
GO:0032589,neuron projection membrane,1,1,1,9.94682129771842e-5,0.00125100406321304,2.580833333055468,9.946821297718422e-5,0.0012510040632130398,2.580833333055468,1,2.580833333055468,2.580833333055468,0,2.581,9.9e-05,1.3e-03,25pct,78_Sst_HPF,0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,7.944194609777779e-4
GO:0010647,positive regulation of cell communication,2,1,2,1.1069295220640215e-4,0.001236305858621322,2.855104353683554,2.366827515001007e-5,2.7112983420903003e-4,2.855104353683554,0.8710645396721489,2.621355906584708,3.1472899125571105,0.5259340059724025,2.621;3.147,4.3e-05;6.6e-08,4.9e-04;2.4e-06,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,8.044598601909485e-4
GO:0032279,asymmetric synapse,3,1,3,1.1169360042320607e-4,5.738906753938375e-4,2.9922641827099286,5.26711631521474e-6,6.653311423600258e-5,2.9922641827099286,0.9120080830223787,2.644499414864401,3.155401872575607,0.5109024577112056,2.931;3.155;2.644,2.5e-06;1.3e-07;3.9e-05,1.5e-05;8.5e-07;5.9e-04,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,8.044598601909485e-4
GO:0009144,purine nucleoside triphosphate metabolic process,3,1,3,1.0682377420822293e-4,0.001718516591276015,3.0250092691006927,8.050253576571009e-5,5.943023352473388e-4,3.0250092691006927,0.8104305813448879,2.4953916157994858,3.666433429919568,1.1710418141200822,2.495;3.666;3.107,1.6e-04;2.1e-09;3.6e-07,1.2e-03;1.4e-07;1.3e-04,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,8.203518044964812e-4
GO:0009199,ribonucleoside triphosphate metabolic process,3,1,3,1.0682377420822293e-4,0.001718516591276015,3.025064361605056,8.050253576571009e-5,5.943023352473388e-4,3.025064361605056,0.8104391322337008,2.4953916157994858,3.666433429919568,1.1710418141200822,2.495;3.666;3.108,1.6e-04;2.1e-09;3.6e-07,1.2e-03;1.4e-07;1.3e-04,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,8.203518044964812e-4
GO:0009205,purine ribonucleoside triphosphate metabolic process,3,1,3,1.0668383595654339e-4,0.001718516591276015,3.029401426948071,8.050199841274412e-5,5.943023352473388e-4,3.029401426948071,0.8109349078168251,2.4953916157994858,3.666433429919568,1.1710418141200822,2.495;3.666;3.151,1.6e-04;2.1e-09;3.5e-07,1.2e-03;1.4e-07;1.3e-04,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,8.203518044964812e-4
GO:0009060,aerobic respiration,6,2,3,2.8637079086838753e-4,0.006863523532210982,2.541485466941401,2.610245070533335e-4,0.003660657144136024,2.541485466941401,0.9119139483138502,2.3183536269277547,2.813146814994229,0.49479318806647443,2.412;2.813;2.354;2.365;2.754;2.318,4.9e-04;2.4e-05;7.7e-04;2.7e-04;1.3e-05;5.4e-04,2.8e-03;2.4e-04;2.8e-02;1.8e-03;1.6e-04;2.1e-02,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,8.372936456818569e-4
GO:0048666,neuron development,3,1,3,1.1205742918867015e-4,0.001988443100437648,3.019328786803349,2.5128474857035726e-5,0.0011068437333934579,3.019328786803349,0.8496233540831815,2.35156149032754,3.10119269151797,0.74963120119043,3.101;3.084;2.352,5.8e-07;5.2e-07;2.5e-04,1.9e-05;1.3e-05;1.1e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,8.496506339748535e-4
GO:0015453,oxidoreduction-driven active transmembrane transporter activity,1,1,1,1.1433651883303388e-4,0.00661246200584379,2.597476728179496,1.1433651883303388e-4,0.00661246200584379,2.597476728179496,1,2.597476728179496,2.597476728179496,0,2.597,1.1e-04,6.6e-03,25pct,78_Sst_HPF,0.1,GO_MF,78_Sst_HPF,TRUE,v7_weighted_standalone,8.560946847623412e-4
GO:0007610,behavior,4,2,2,2.9644100516873305e-4,0.003911840639455946,2.3650723827464026,8.922522648809287e-4,0.0040353220757992385,2.3650723827464026,0.9129312704565038,2.20337044005846,2.616233170436722,0.41286273037826193,2.215;2.616;2.203;2.503,1.2e-03;3.9e-05;2.0e-03;4.1e-05,5.9e-03;3.5e-04;8.0e-03;3.9e-04,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,8.626292757042753e-4
GO:0003677,DNA binding,1,1,1,1.1875257943245108e-4,7.784891318349571e-4,-2.55890829420484,1.1875257943245108e-4,7.784891318349571e-4,2.55890829420484,1,-2.55890829420484,-2.55890829420484,0,-2.559,1.2e-04,7.8e-04,5pct,78_Sst_HPF,0.5,GO_MF,78_Sst_HPF,TRUE,v7_weighted_standalone,8.781826553091135e-4
GO:0009141,nucleoside triphosphate metabolic process,3,1,3,1.2264697607287445e-4,0.001915108550852604,3.021429228613732,8.06432974802104e-5,6.2944326976856e-4,3.021429228613732,0.8097524302433828,2.4953916157994858,3.666433429919568,1.1710418141200822,2.495;3.666;3.072,1.6e-04;2.1e-09;1.8e-06,1.2e-03;1.4e-07;4.8e-04,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,8.959212032640463e-4
GO:0032409,regulation of transporter activity,1,1,1,1.2425142035410938e-4,9.618623939300636e-4,2.56111625515151,1.2425142035410938e-4,9.618623939300636e-4,2.56111625515151,1,2.56111625515151,2.56111625515151,0,2.561,1.2e-04,9.6e-04,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,8.967060336398978e-4
GO:0019318,hexose metabolic process,1,1,1,1.2785099175960794e-4,9.131035346960386e-4,2.6029139397889187,1.2785099175960794e-4,9.131035346960386e-4,2.6029139397889187,1,2.6029139397889187,2.6029139397889187,0,2.603,1.3e-04,9.1e-04,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,8.994168606344512e-4
GO:0023056,positive regulation of signaling,2,1,2,1.2744118285289366e-4,0.0014062854214530135,2.910181683117974,1.6469048551454457e-5,2.0462681883568547e-4,2.910181683117974,0.8716926256483043,2.6730964833412876,3.2065381828388317,0.5334416994975442,2.673;3.207,3.0e-05;1.5e-07,3.6e-04;4.8e-06,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,8.994168606344512e-4
GO:0030658,transport vesicle membrane,6,2,3,3.164302418532014e-4,0.002235387000162727,2.4931974510480024,8.509060485508187e-4,0.0025818719645584708,2.4931974510480024,0.8791127447042939,2.2315682025435875,2.863325275489915,0.6317570729463275,2.232;2.832;2.285;2.267;2.863;2.309,1.3e-03;1.6e-06;7.2e-04;1.8e-03;6.6e-06;6.7e-04,3.5e-03;9.1e-06;6.1e-03;4.5e-03;3.4e-05;5.7e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,9.164536249899324e-4
GO:0043168,anion binding,4,2,2,3.25288429392104e-4,0.003025584325929938,2.3963685497967737,9.958080742579055e-4,0.0035022254564728624,2.3963685497967737,0.9226042177190634,2.2395085114157327,2.580219658806992,0.3407111473912594,2.24;2.571;2.266;2.58,1.5e-03;5.1e-05;2.0e-03;3.0e-05,5.4e-03;3.5e-04;6.7e-03;2.3e-04,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_MF,CA3_do_combined,TRUE,v7_weighted_standalone,9.376858950551729e-4
GO:0032589,neuron projection membrane,1,1,1,1.3578933262503007e-4,0.00151807052528998,2.46123469141609,1.3578933262503007e-4,0.00151807052528998,2.46123469141609,1,2.46123469141609,2.46123469141609,0,2.461,1.4e-04,1.5e-03,25pct,376_Astro,0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,9.442821406683125e-4
GO:0010647,positive regulation of cell communication,2,1,2,1.400460576546278e-4,0.001491554910480115,2.89148639214238,2.7100714424676998e-5,2.759035048428583e-4,2.89148639214238,0.8699471797386753,2.652686669523492,3.18998604541599,0.537299375892498,2.653;3.19,4.9e-05;1.1e-07,4.9e-04;3.9e-06,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,9.772006309972223e-4
GO:0043523,regulation of neuron apoptotic process,1,1,1,1.3896278105053438e-4,0.00106090895602028,2.483911884051835,1.3896278105053438e-4,0.00106090895602028,2.483911884051835,1,2.483911884051835,2.483911884051835,0,2.484,1.4e-04,1.1e-03,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,9.772006309972223e-4
GO:0015075,monoatomic ion transmembrane transporter activity,3,1,3,1.4029925586938417e-4,0.002574288583422162,2.9676003156013064,4.264668291683254e-5,0.0013516883736910722,2.9676003156013064,0.840673115703755,2.356370254082044,3.2538439285179996,0.8974736744359557,2.861;3.254;2.356,2.9e-06;1.2e-07;4.1e-04,7.0e-05;5.2e-06;1.3e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_MF,78_Sst_HPF,TRUE,v7_weighted_standalone,9.772006309972223e-4
GO:0022008,neurogenesis,3,1,3,1.4411471162591408e-4,0.0022370350221808644,2.9368080440858297,4.057046638871756e-5,0.0016280819241460728,2.9368080440858297,0.8453354671143387,2.320199255864758,3.1696225490268337,0.8494232931620758,2.874;3.17;2.32,4.2e-06;8.2e-08;3.8e-04,7.9e-05;2.8e-06;1.6e-02,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_BP,376_Astro,TRUE,v7_weighted_standalone,9.907886424281593e-4
GO:0015031,protein transport,2,1,2,1.514886357784903e-4,0.0018893020108845854,2.8134969200482316,2.936066578168648e-5,2.4653007995958405e-4,2.8134969200482316,0.846222678555353,2.4776312804297613,3.082189431743007,0.6045581513132459,3.082;2.478,3.4e-07;6.6e-05,1.6e-05;5.3e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0010082410314590632
GO:0045184,establishment of protein localization,2,1,2,1.512176583118405e-4,0.0017016055410777548,2.863552502338347,1.8259570881112246e-5,1.7815944652822021e-4,2.863552502338347,0.9071857238962199,2.656248845517086,3.0293954277953556,0.3731465822782698,3.029;2.656,4.9e-07;4.0e-05,1.7e-05;3.8e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0010082410314590632
GO:0032279,asymmetric synapse,3,1,3,1.4818038353831415e-4,7.501013672557499e-4,3.0444135929559772,4.758227967850882e-6,5.779632793475605e-5,3.0444135929559772,0.9098733190099199,2.680398463403834,3.2119670574127857,0.5315685940089518,2.983;3.212;2.68,2.2e-06;3.7e-07;3.5e-05,1.3e-05;2.3e-06;5.0e-04,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0010082410314590632
mmu00190,Oxidative phosphorylation,3,1,3,1.4739847725506866e-4,0.0012630013196740142,2.969008778670077,4.268919018777749e-6,6.708737135052741e-5,2.969008778670077,0.9278301333438591,2.8135718344689686,3.195294541139507,0.3817227066705384,2.814;3.195;2.841,6.8e-06;1.2e-07;8.2e-06,8.0e-05;1.3e-06;2.7e-04,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,KEGG,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0010082410314590632
GO:0032502,developmental process,2,1,2,1.525256821872066e-4,0.001641780328430168,2.816427428233866,1.4844185433770536e-5,2.0037786599594814e-4,2.816427428233866,0.9178881362428437,2.670126257075732,2.999303892181534,0.3291776351058018,2.67;2.999,2.6e-05;2.9e-07,3.5e-04;7.7e-06,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.0010368318845310111
GO:0048856,anatomical structure development,2,1,2,1.6464770953196568e-4,0.0016581308009619425,2.813165861296695,1.6319354068209763e-5,1.911590663826295e-4,2.813165861296695,0.9255290759789847,2.680712472041037,2.978732597866267,0.29802012582522996,2.681;2.979,2.9e-05;3.1e-07,3.4e-04;8.4e-06,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0010837799781279937
GO:0061564,axon development,6,2,3,3.833881079857892e-4,0.008401210421887923,2.5033035996437336,2.497710892926201e-4,0.003908559749996577,2.5033035996437336,0.9174062334968216,2.248234017825585,2.739428578180226,0.49119456035464104,2.415;2.739;2.285;2.369;2.664;2.248,2.8e-04;1.9e-05;7.8e-04;3.5e-04;5.3e-05;7.7e-04,1.8e-03;2.1e-04;2.8e-02;2.2e-03;4.9e-04;2.7e-02,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011000013939405355
GO:0140352,export from cell,2,1,2,1.6616783372699271e-4,0.0017958635928695533,2.85085469643741,7.291445688019872e-6,1.232197179908023e-4,2.85085469643741,0.92826887453353,2.7215930461019022,3.012431759356795,0.29083871325489286,2.722;3.012,1.2e-05;9.3e-07,2.1e-04;1.9e-05,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.0011047421912618747
GO:0003677,DNA binding,1,1,1,1.6551306741069085e-4,9.631083532476288e-4,-2.6654072021847677,1.6551306741069085e-4,9.631083532476288e-4,2.6654072021847677,1,-2.6654072021847677,-2.6654072021847677,0,-2.665,1.7e-04,9.6e-04,5pct,376_Astro,0.5,GO_MF,376_Astro,TRUE,v7_weighted_standalone,0.0011047421912618747
GO:0048731,system development,2,1,2,1.6805956864916958e-4,0.0017039889826163483,2.767575912100546,3.508573889105409e-5,3.5682173412703895e-4,2.767575912100546,0.8478001329813933,2.4996153580894473,3.1025266046144195,0.6029112465249722,2.5;3.103,6.3e-05;1.3e-07,6.4e-04;4.1e-06,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.001105174337312474
GO:0019752,carboxylic acid metabolic process,4,2,2,3.941308087500421e-4,0.005045370488642339,2.3977303718645495,4.268130502968683e-4,0.0024796038865947047,2.3977303718645495,0.9772502544010464,2.362265601302121,2.48196733137075,0.11970173006862916,2.375;2.482;2.362;2.387,7.1e-04;2.4e-04;5.0e-04;1.7e-04,3.8e-03;1.6e-03;2.8e-03;1.3e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011161426982495128
GO:0071840,cellular component organization or biogenesis,2,2,1,3.91239839085419e-4,0.0038022040808976705,2.664684275744328,3.509205055053154e-5,4.3837099212429363e-4,2.664684275744328,0.9962235240999366,2.657568578217188,2.671799973271468,0.01423139505428006,2.658;2.672,3e-05;4e-05,3.8e-04;4.9e-04,5pct;5pct,356_CA3_do;358_CA3_do,0.5;0.5,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011161426982495128
GO:0030672,synaptic vesicle membrane,6,2,3,3.962851925381006e-4,0.0026780169217951143,2.4847342425058585,8.551923258353805e-4,0.0034597675866592874,2.4847342425058585,0.8486807977004185,2.052224423863163,2.900196276604241,0.847971852741078,2.285;2.806;2.052;2.26;2.9;2.099,9.3e-04;4.8e-06;4.0e-03;1.1e-03;6.4e-06;3.1e-03,2.5e-03;2.5e-05;2.3e-02;2.8e-03;3.4e-05;2.0e-02,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011161426982495128
GO:0099501,exocytic vesicle membrane,6,2,3,3.962851925381006e-4,0.0026780169217951143,2.4847342425058585,8.551923258353805e-4,0.0034597675866592874,2.4847342425058585,0.8486807977004185,2.052224423863163,2.900196276604241,0.847971852741078,2.285;2.806;2.052;2.26;2.9;2.099,9.3e-04;4.8e-06;4.0e-03;1.1e-03;6.4e-06;3.1e-03,2.5e-03;2.5e-05;2.3e-02;2.8e-03;3.4e-05;2.0e-02,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011161426982495128
GO:0006836,neurotransmitter transport,1,1,1,1.7175084044722104e-4,0.00128464986739914,2.5352424415222483,1.7175084044722101e-4,0.00128464986739914,2.5352424415222483,1,2.5352424415222483,2.5352424415222483,0,2.535,1.7e-04,1.3e-03,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0011182473198683197
GO:0009628,response to abiotic stimulus,4,2,2,4.0596283633946307e-4,0.0052175392270263675,2.366341565027079,3.8364625773056423e-4,0.0023412965881681766,2.366341565027079,0.9866349147597325,2.3171779817097264,2.3830334855955275,0.06585550388580108,2.379;2.378;2.383;2.317,5.1e-04;3.7e-04;3.2e-04;3.2e-04,2.9e-03;2.2e-03;2.1e-03;2.2e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011381789110156636
GO:0090304,nucleic acid metabolic process,1,1,1,1.7847333095006494e-4,0.00121183391715094,-2.393336098024362,1.7847333095006494e-4,0.00121183391715094,2.393336098024362,1,-2.393336098024362,-2.393336098024362,0,-2.393,1.8e-04,1.2e-03,5pct,376_Astro,0.5,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.0011486847364339287
GO:0015075,monoatomic ion transmembrane transporter activity,3,1,3,1.7728512759313873e-4,0.0031993032727637666,2.93885715184357,6.559762265368003e-5,0.0016063385686877648,2.93885715184357,0.8483151442801425,2.41251420598964,3.265624385993648,0.8531101800040082,2.783;3.266;2.413,8.0e-06;5.9e-08;6.2e-04,1.6e-04;3.5e-06;1.5e-02,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_MF,376_Astro,TRUE,v7_weighted_standalone,0.0011486847364339287
GO:0008104,protein localization,2,1,2,1.8091023059775847e-4,0.0019631820191260193,2.7936689498195575,1.4443082243526455e-5,1.4878701912468027e-4,2.7936689498195575,0.925426918026679,2.630940902459402,2.923851387707682,0.2929104852482798,2.924;2.631,8.9e-07;3.1e-05,2.8e-05;3.0e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.0011521125211751988
GO:0009134,nucleoside diphosphate catabolic process,5,2,3,4.1754610573037815e-4,0.006443989160635893,2.4193712472044435,9.718268753473722e-4,0.005829833581608721,2.4193712472044435,0.8629856519633223,2.1562470733300843,2.7811513449221636,0.6249042715920794,2.156;2.781;2.193;2.162;2.765,2.0e-03;1.0e-05;1.3e-03;1.5e-03;2.1e-05,7.9e-03;1.2e-04;3.8e-02;6.5e-03;2.3e-04,5pct;10pct;25pct;5pct;10pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011600602213504623
GO:0009191,ribonucleoside diphosphate catabolic process,5,2,3,4.1754610573037815e-4,0.006443989160635893,2.4193712472044435,9.718268753473722e-4,0.005829833581608721,2.4193712472044435,0.8629856519633223,2.1562470733300843,2.7811513449221636,0.6249042715920794,2.156;2.781;2.193;2.162;2.765,2.0e-03;1.0e-05;1.3e-03;1.5e-03;2.1e-05,7.9e-03;1.2e-04;3.8e-02;6.5e-03;2.3e-04,5pct;10pct;25pct;5pct;10pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0011600602213504623
GO:0044306,neuron projection terminus,3,1,3,1.842851562531787e-4,8.405249235530859e-4,2.8997074188102525,2.20936838532565e-5,1.6967255030856084e-4,2.8997074188102525,0.8276495561277013,2.4845006140121537,3.378323713625532,0.8938230996133782,2.6;3.378;2.485,2.6e-05;2.5e-08;9.1e-05,1.1e-04;1.9e-07;1.1e-03,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.0011613804118038866
GO:0007155,cell adhesion,1,1,1,1.9056001202392089e-4,0.00129411131453231,2.352818807699563,1.9056001202392089e-4,0.00129411131453231,2.352818807699563,1,2.352818807699563,2.352818807699563,0,2.353,1.9e-04,1.3e-03,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.0011804810264559114
GO:0045184,establishment of protein localization,2,1,2,1.9255735168324852e-4,0.001998853697486404,2.8127392122182413,9.187105020423566e-6,1.1194516672090909e-4,2.8127392122182413,0.9155036504921324,2.627242463728884,2.9611366110097266,0.33389414728084255,2.961;2.627,1.5e-06;1.9e-05,4e-05;2e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.0011804810264559114
